"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"gineux- 1 Stade A1 ("	"08) : Fendillement"	"4123-4127"	"975"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH 09"	"BBCH @card@"	""	"imminente Stade A2 ("	") : Levée cotylédons"	"4180-4187"	"975"	"type=BBCH-DD, canonical-form=BBCH 09, form=BBCH 09"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"imminente Stade A2 ("	"09) : Levée cotyléd"	"4180-4184"	"975"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"imminente Stade A2 ("	"09) : Levée cotyléd"	"4180-4184"	"975"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH 12"	"BBCH @card@"	""	": CETIOM) Stade B1 ("	") : les deux premièr"	"4281-4288"	"975"	"type=BBCH-DD, canonical-form=BBCH 12, form=BBCH 12"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	": CETIOM) Stade B1 ("	"12) : les deux prem"	"4281-4285"	"975"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	": CETIOM) Stade B1 ("	"12) : les deux prem"	"4281-4285"	"975"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH 14"	"BBCH @card@"	""	"visibles Stade B2 ("	") : 4 feuilles sont"	"4344-4351"	"975"	"type=BBCH-DD, canonical-form=BBCH 14, form=BBCH 14"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"visibles Stade B2 ("	"14) : 4 feuilles so"	"4344-4348"	"975"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"visibles Stade B2 ("	"14) : 4 feuilles so"	"4344-4348"	"975"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH 15"	"BBCH @card@"	""	"- CETIOM) Stade B5 ("	") : 5 cm Stade B9 (B"	"4446-4453"	"975"	"type=BBCH-DD, canonical-form=BBCH 15, form=BBCH 15"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"- CETIOM) Stade B5 ("	"15) : 5 cm Stade B9"	"4446-4450"	"975"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"- CETIOM) Stade B5 ("	"15) : 5 cm Stade B9"	"4446-4450"	"975"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH 17"	"BBCH @card@"	""	"5) : 5 cm Stade B9 ("	") : 7 cm (Source : C"	"4472-4479"	"975"	"type=BBCH-DD, canonical-form=BBCH 17, form=BBCH 17"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"5) : 5 cm Stade B9 ("	"17) : 7 cm (Source"	"4472-4476"	"975"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/vespa/BSV_lin_01.html"	"vespa"	"BBCH"	"BBCH"	""	"5) : 5 cm Stade B9 ("	"17) : 7 cm (Source"	"4472-4476"	"975"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"de, selon l'échelle"	". Mais la codificati"	"3768-3772"	"2806"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"de, selon l'échelle"	". Mais la codificati"	"3768-3772"	"2806"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH 13, 18 ou 32"	"BBCH @card@ , @card@ ou @card@"	""	"is la codification ("	") ne nous est pas f"	"3796-3813"	"2806"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 32, form=BBCH 13, 18 ou 32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH 13, 18 ou 32"	"BBCH @card@ , @card@ ou @card@"	""	"is la codification ("	") ne nous est pas f"	"3796-3813"	"2806"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 18, form=BBCH 13, 18 ou 32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH 13, 18 ou 32"	"BBCH @card@ , @card@ ou @card@"	""	"is la codification ("	") ne nous est pas f"	"3796-3813"	"2806"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 13, form=BBCH 13, 18 ou 32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH 13"	"BBCH @card@"	""	"is la codification ("	", 18 ou 32 ) ne nous"	"3796-3803"	"2806"	"type=BBCH-DD, canonical-form=BBCH 13, form=BBCH 13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"is la codification ("	"13, 18 ou 32 ) ne n"	"3796-3800"	"2806"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"is la codification ("	"13, 18 ou 32 ) ne n"	"3796-3800"	"2806"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"i-dessus) L'échelle"	"on compte les feuil"	"4209-4213"	"2806"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"i-dessus) L'échelle"	"on compte les feuil"	"4209-4213"	"2806"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH : Stade 15"	"BBCH : stade @card@"	""	"es de stade Echelle"	", maïs à 5 feuilles"	"4547-4562"	"2806"	"type=BBCH_STADE_DD, canonical-form=BBCH 15, form=BBCH : Stade 15"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"es de stade Echelle"	": Stade 15, maïs à"	"4547-4551"	"2806"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20160718-BSV_30_20_Cereales_Normandie_cle095921.html"	"alea"	"BBCH"	"BBCH"	""	"es de stade Echelle"	": Stade 15, maïs à"	"4547-4551"	"2806"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5.html"	"alea"	"BBCH50"	"BBCH50"	""	"ons accolés (D1-"	") 1 méligè"	"14394-14400"	"3616"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5.html"	"alea"	"BBCH50"	"BBCH50"	""	"ons accolés (D1-"	") 1 méligè"	"14394-14400"	"3616"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5.html"	"alea"	"E-BBCH57"	"E-BBCH57"	""	"outons séparés ("	") 2-3 méli"	"14612-14620"	"3616"	"type=?BBCH?, form=E-BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH 83"	"BBCH @card@"	""	"s : grains laiteux ("	") à pâteux (BBCH 87)"	"1368-1375"	"3735"	"type=BBCH-DD, canonical-form=BBCH 83, form=BBCH 83"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"s : grains laiteux ("	"83) à pâteux (BBCH"	"1368-1372"	"3735"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"s : grains laiteux ("	"83) à pâteux (BBCH"	"1368-1372"	"3735"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH 87"	"BBCH @card@"	""	"(BBCH 83) à pâteux ("	"). Stress hydrique :"	"1387-1394"	"3735"	"type=BBCH-DD, canonical-form=BBCH 87, form=BBCH 87"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"(BBCH 83) à pâteux ("	"87). Stress hydriqu"	"1387-1391"	"3735"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"(BBCH 83) à pâteux ("	"87). Stress hydriqu"	"1387-1391"	"3735"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH 83"	"BBCH @card@"	""	"ade grains laiteux ("	") à pâteux (BBCH 87)"	"2343-2350"	"3735"	"type=BBCH-DD, canonical-form=BBCH 83, form=BBCH 83"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"ade grains laiteux ("	"83) à pâteux (BBCH"	"2343-2347"	"3735"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"ade grains laiteux ("	"83) à pâteux (BBCH"	"2343-2347"	"3735"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH 87"	"BBCH @card@"	""	"(BBCH 83) à pâteux ("	"). % de plan"	"2362-2369"	"3735"	"type=BBCH-DD, canonical-form=BBCH 87, form=BBCH 87"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"(BBCH 83) à pâteux ("	"87). % de p"	"2362-2366"	"3735"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"(BBCH 83) à pâteux ("	"87). % de p"	"2362-2366"	"3735"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH 05"	"BBCH @card@"	""	"ade "" germination """	"à "" 1 feuille "" BBC"	"9711-9718"	"3735"	"type=BBCH-DD, canonical-form=BBCH 05, form=BBCH 05"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"ade "" germination """	"05 à "" 1 feuille """	"9711-9715"	"3735"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"ade "" germination """	"05 à "" 1 feuille """	"9711-9715"	"3735"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH 11"	"BBCH @card@"	""	"05 à "" 1 feuille """	". Colza associé à un"	"9735-9742"	"3735"	"type=BBCH-DD, canonical-form=BBCH 11, form=BBCH 11"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"05 à "" 1 feuille """	"11. Colza associé à"	"9735-9739"	"3735"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_GC_NA_Limousin_18_20200901_cle088995.html"	"alea"	"BBCH"	"BBCH"	""	"05 à "" 1 feuille """	"11. Colza associé à"	"9735-9739"	"3735"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH 08"	"BBCH @card@"	""	"ADES CLES Stade A1 ("	") : Fendillement du"	"4886-4893"	"1146"	"type=BBCH-DD, canonical-form=BBCH 08, form=BBCH 08"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"ADES CLES Stade A1 ("	"08) : Fendillement"	"4886-4890"	"1146"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"ADES CLES Stade A1 ("	"08) : Fendillement"	"4886-4890"	"1146"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH 09"	"BBCH @card@"	""	"s Inovia) Stade A2 ("	") : Levée cotylédons"	"4977-4984"	"1146"	"type=BBCH-DD, canonical-form=BBCH 09, form=BBCH 09"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"s Inovia) Stade A2 ("	"09) : Levée cotyléd"	"4977-4981"	"1146"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"s Inovia) Stade A2 ("	"09) : Levée cotyléd"	"4977-4981"	"1146"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH 12"	"BBCH @card@"	""	") Stade B1 ("	") : les deux premièr"	"5099-5106"	"1146"	"type=BBCH-DD, canonical-form=BBCH 12, form=BBCH 12"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	") Stade B1 ("	"12) : les deux prem"	"5099-5103"	"1146"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	") Stade B1 ("	"12) : les deux prem"	"5099-5103"	"1146"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH 14"	"BBCH @card@"	""	"Stade B2 ("	") : 4 feuilles sont"	"5176-5183"	"1146"	"type=BBCH-DD, canonical-form=BBCH 14, form=BBCH 14"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"Stade B2 ("	"14) : 4 feuilles so"	"5176-5180"	"1146"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"Stade B2 ("	"14) : 4 feuilles so"	"5176-5180"	"1146"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH 15"	"BBCH @card@"	""	"s Inovia) Stade B5 ("	") : 5 cm Stade B9 (B"	"5294-5301"	"1146"	"type=BBCH-DD, canonical-form=BBCH 15, form=BBCH 15"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"s Inovia) Stade B5 ("	"15) : 5 cm Stade B9"	"5294-5298"	"1146"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"s Inovia) Stade B5 ("	"15) : 5 cm Stade B9"	"5294-5298"	"1146"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH 17"	"BBCH @card@"	""	"5) : 5 cm Stade B9 ("	") : 7 cm (Source : T"	"5320-5327"	"1146"	"type=BBCH-DD, canonical-form=BBCH 17, form=BBCH 17"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"5) : 5 cm Stade B9 ("	"17) : 7 cm (Source"	"5320-5324"	"1146"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_Grandes_Cultures_Lin__Oleagineux_n2_NR_17102017_cle4cd66c.html"	"alea"	"BBCH"	"BBCH"	""	"5) : 5 cm Stade B9 ("	"17) : 7 cm (Source"	"5320-5324"	"1146"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31"	"BBCH31"	""	"s d'hiver : 1 nœud ("	") à dernière feuille"	"4213-4219"	"6185"	"type=BBCH, canonical-form=BBCH 31, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31"	"BBCH31"	""	"s d'hiver : 1 nœud ("	") à dernière feuille"	"4213-4219"	"6185"	"type=?BBCH?, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH37"	"BBCH37"	""	"feuille pointante ("	") Les variétés préco"	"4251-4257"	"6185"	"type=BBCH, canonical-form=BBCH 37, form=BBCH37"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH37"	"BBCH37"	""	"feuille pointante ("	") Les variétés préco"	"4251-4257"	"6185"	"type=?BBCH?, form=BBCH37"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31-32"	"BBCH @card@"	""	"stades 1 à 2 nœuds ("	"). Blé tendre d'hive"	"4478-4487"	"6185"	"type=BBCH-DD, canonical-form=BBCH 31-32, form=BBCH31-32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"stades 1 à 2 nœuds ("	"31-32). Blé tendre d"	"4478-4482"	"6185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"stades 1 à 2 nœuds ("	"31-32). Blé tendre d"	"4478-4482"	"6185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH31-32"	"BBCH @card@"	""	"iver : 1 - 2 nœuds ("	") à dernière feuille"	"4524-4533"	"6185"	"type=BBCH-DD, canonical-form=BBCH 31-32, form=BBCH31-32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"iver : 1 - 2 nœuds ("	"31-32) à dernière fe"	"4524-4528"	"6185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH"	"BBCH"	""	"iver : 1 - 2 nœuds ("	"31-32) à dernière fe"	"4524-4528"	"6185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH37"	"BBCH37"	""	"feuille pointante ("	"). Semis réalisés au"	"4565-4571"	"6185"	"type=BBCH, canonical-form=BBCH 37, form=BBCH37"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH37"	"BBCH37"	""	"feuille pointante ("	"). Semis réalisés au"	"4565-4571"	"6185"	"type=?BBCH?, form=BBCH37"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH37"	"BBCH37"	""	"feuille pointante ("	"). Semis réalisés au"	"4676-4682"	"6185"	"type=BBCH, canonical-form=BBCH 37, form=BBCH37"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH37"	"BBCH37"	""	"feuille pointante ("	"). Semis réalisés au"	"4676-4682"	"6185"	"type=?BBCH?, form=BBCH37"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH29"	"BBCH29"	""	": de redressement ("	") à grains laiteux(B"	"5099-5105"	"6185"	"type=BBCH, canonical-form=BBCH 29, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH29"	"BBCH29"	""	": de redressement ("	") à grains laiteux(B"	"5099-5105"	"6185"	"type=?BBCH?, form=BBCH29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"laiteux(BBCH71-77"	"laiteux(BBCH @card@"	""	"t (BBCH29) à grains"	").Seuil indicatif de"	"5116-5133"	"6185"	"type=BBCH-DD, canonical-form=BBCH 71-77, form=laiteux(BBCH71-77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"laiteux(BBCH"	"laiteux(BBCH"	""	"t (BBCH29) à grains"	"71-77).Seuil indicat"	"5116-5128"	"6185"	"type=?BBCH?, form=laiteux(BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/alea/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"alea"	"BBCH30"	"BBCH30"	""	"Au stade épi 1 cm ("	") : présence de foye"	"5197-5203"	"6185"	"type=BBCH, canonical-form=BBCH 30, form=BBCH30"
