"bsv"	"type"	"length"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"sque : pour les"	"oignons"	"oignon"	"bulbilles, dès la 2"	"16922-16929"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"que mildiou Oignons"	"oignons"	"oignon"	"bulbilles semis non"	"17034-17041"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"n Risque : Pour les"	"oignons"	"oignon"	"bulbilles, aucun ri"	"17092-17099"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"un risque. Pour les"	"oignons"	"oignon"	"semis, aucune conta"	"17134-17141"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"ure de la teigne du"	"poireau"	"poireau"	"n'a été enregistrée"	"19507-19514"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireau"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"sur vos parcelles."	"HARICOT"	"haricot"	"6 parcelles suivies"	"19935-19942"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots, skos-prefLabel=haricot, form=HARICOT"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"rs fermés. Quelques"	"fleurs"	"floriculture"	"peuvent être observ"	"20124-20130"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleurs"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"RAVAGEUR PYRALE DU"	"MAÏS"	"maïs"	", OSTRINIA NUBILALIS"	"20174-20178"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=MAÏS"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	": tiges, pétioles,"	"gousses"	"légume à graines ou à gousses"	". En cas d'attaques"	"20712-20719"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, match=conj, form=gousses"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"s galeries dans les"	"gousses"	"légume à graines ou à gousses"	", les grains de flag"	"20877-20884"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, match=conj, form=gousses"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"sses, les grains de"	"flageolet"	"haricot demi-sec"	"grignotés et la pré"	"20900-20909"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots_demi_sec, skos-prefLabel=haricot demi-sec, match=conj, form=flageolet"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"lle. Les précédents"	"maïs"	"maïs"	"et la proximité de"	"21007-21011"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, match=conj, form=maïs"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"mité de cultures de"	"maïs"	"maïs"	"sont des facteurs d"	"21043-21047"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"3 Pyrale du"	"maïs"	"maïs"	"A retenir"	"21323-21327"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"parition des 1 ères"	"gousses"	"légume à graines ou à gousses"	". Actuellement,"	"21390-21397"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"bilité maximale des"	"gousses"	"légume à graines ou à gousses"	". HELIOTHIS, HELICOV"	"21636-21643"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"des trous dans les"	"gousses"	"légume à graines ou à gousses"	"de haricot. Ces per"	"22352-22359"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"dans les gousses de"	"haricot"	"haricot"	". Ces perforations,"	"22363-22370"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots, skos-prefLabel=haricot, form=haricot"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	", ITB IDF et 60, Le"	"Potager"	"jardins familiaux"	"du roi, SRAL, SUCRE"	"23766-23773"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=Potager"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"IS LEZIER Modèle :"	"Blé"	"blé"	": TOP, SPIROUIL, YE"	"24135-24138"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"ion d'Île de France"	"Colza"	"colza"	":PROPLANT Pomme de"	"24218-24223"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"nce Colza :PROPLANT"	"Pomme de terre"	"pomme de terre"	": MILEOS et Oignon"	"24234-24248"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=Pomme de terre"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"nce Colza :PROPLANT"	"Pomme"	"pommier"	"de terre : MILEOS e"	"24234-24239"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=Pomme"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"e terre : MILEOS et"	"Oignon"	"oignon"	": MILONI : FREDON I"	"24261-24267"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, match=conj, form=Oignon"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"r: grandes cultures"	"pomme de terre"	"pomme de terre"	"légumes industriels"	"24657-24671"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"r: grandes cultures"	"pomme"	"pommier"	"de terre légumes in"	"24657-24662"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=pomme"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"ures pomme de terre"	"légumes"	"culture légumière"	"industriels, arbori"	"24672-24679"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=légumes"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"égumes industriels,"	"arboriculture"	"arboriculture"	", maraîchage, pépini"	"24693-24706"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture, skos-prefLabel=arboriculture, match=conj, form=arboriculture"
"BSV_GRANDES_CULTURES_2019_No21_cle091311"	"html"	"25145"	"els, arboriculture,"	"maraîchage"	"maraîchage"	", pépinière horticul"	"24708-24718"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, match=conj, form=maraîchage"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"GRANDES CULTURES /"	"POMMES DE TERRE"	"pomme de terre"	"/ LEGUMES INDUSTRIE"	"21-36"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMMES DE TERRE"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"GRANDES CULTURES /"	"POMMES"	"pommier"	"DE TERRE / LEGUMES"	"21-27"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMMES"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"R SUIVRE LE LIEN) :"	"Betterave"	"betterave"	":Ravageurs : pégomy"	"148-157"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=Betterave"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"le. Oidium discret."	"Maïs"	"maïs"	": Les maïs sont au"	"357-361"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=Maïs"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"discret. Maïs : Les"	"maïs"	"maïs"	"sont au stade flora"	"368-372"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"absence de pontes."	"Pomme de terre"	"pomme de terre"	": le risque mildiou"	"457-471"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=Pomme de terre"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"absence de pontes."	"Pomme"	"pommier"	"de terre : le risqu"	"457-462"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=Pomme"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"ue mildiou est nul."	"Oignons"	"oignon"	": forte infestation"	"501-508"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=Oignons"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"est modéré à fort."	"Haricots"	"haricot"	": pyrale risque éle"	"586-594"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots, skos-prefLabel=haricot, form=Haricots"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"yrale risque élevé."	"BETTERAVE"	"betterave"	"IL Y A 22 PARCELLES"	"618-627"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=BETTERAVE"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"lon de teigne de la"	"betterave"	"betterave"	"(Moyenne des captur"	"1297-1306"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"moitié et plus des"	"betteraves"	"betterave"	". Il faut au minimum"	"1727-1737"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"judiciables pour la"	"betterave"	"betterave"	". En effet, elles se"	"1970-1979"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"dans le cœur de la"	"betterave"	"betterave"	"et permettent au Rh"	"2031-2040"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"développer dans la"	"betterave"	"betterave"	"quand les températu"	"2147-2156"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"AIS 12 PARCELLES DE"	"MAÏS"	"maïs"	"OBSERVEES CETTE SEM"	"5165-5169"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=MAÏS"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"rne-la-vallée (77)."	"POMME DE TERRE"	"pomme de terre"	"9 parcelles suivies"	"6504-6518"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"rne-la-vallée (77)."	"POMME"	"pommier"	"DE TERRE 9 parcelle"	"6504-6509"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMME"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"LE GROUPE MILDIOU /"	"POMME DE TERRE"	"pomme de terre"	"/ OPUC (fluaziname)"	"8233-8247"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"LE GROUPE MILDIOU /"	"POMME"	"pommier"	"DE TERRE / OPUC (fl"	"8233-8238"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMME"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"LE GROUPE MILDIOU /"	"POMME DE TERRE"	"pomme de terre"	"/ RNAPI (benalaxyl,"	"8326-8340"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"LE GROUPE MILDIOU /"	"POMME"	"pommier"	"DE TERRE / RNAPI (b"	"8326-8331"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMME"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"du 30 juillet 2019"	"OIGNONS"	"oignon"	"4 PARCELLES SUIVIES"	"9781-9788"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=OIGNONS"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"que mildiou Oignons"	"oignons"	"oignon"	"bulbilles semis non"	"10428-10435"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"e risque : pour les"	"oignons"	"oignon"	"bulbilles, dès la 2"	"10781-10788"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"onRisque : Pour les"	"oignons"	"oignon"	"bulbilles, aucun ri"	"10879-10886"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"un risque. Pour les"	"oignons"	"oignon"	"semis, aucune conta"	"10921-10928"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignons"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"ure de la teigne du"	"poireau"	"poireau"	"et aucun dégât n'on"	"12898-12905"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireau"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"du 30 juillet 2019"	"HARICOT"	"haricot"	"6 PARCELLES SUIVIES"	"13118-13125"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots, skos-prefLabel=haricot, form=HARICOT"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"E Développement des"	"gousses"	"légume à graines ou à gousses"	". RAVAGEUR PYRALE DU"	"13184-13191"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"RAVAGEUR PYRALE DU"	"MAÏS"	"maïs"	", OSTRINIA NUBILALIS"	"13212-13216"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=MAÏS"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"0 Pyrale du"	"maïs"	"maïs"	"(Fredon IDF)"	"13946-13950"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"parition des 1 ères"	"gousses"	"légume à graines ou à gousses"	". Les captures se po"	"14031-14038"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"le défoliatrice sur"	"haricot"	"haricot"	"(FREDON IDF) Page 9"	"14536-14543"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Haricots, skos-prefLabel=haricot, form=haricot"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	", ITB IDF et 60, Le"	"Potager"	"jardins familiaux"	"du roi, SRAL, SUCRE"	"15467-15474"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=Potager"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"IS LEZIER Modèle :"	"Blé"	"blé"	": TOP, SPIROUIL, YE"	"15818-15821"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"ion d'Île de France"	"Colza"	"colza"	":PROPLANT Pomme de"	"15901-15906"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"nce Colza :PROPLANT"	"Pomme de terre"	"pomme de terre"	": MILEOS et Oignon"	"15917-15931"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=Pomme de terre"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"nce Colza :PROPLANT"	"Pomme"	"pommier"	"de terre : MILEOS e"	"15917-15922"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=Pomme"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"e terre : MILEOS et"	"Oignon"	"oignon"	": MILONI : FREDON I"	"15944-15950"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, match=conj, form=Oignon"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"r: grandes cultures"	"pomme de terre"	"pomme de terre"	"légumes industriels"	"16340-16354"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"r: grandes cultures"	"pomme"	"pommier"	"de terre légumes in"	"16340-16345"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=pomme"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"ures pomme de terre"	"légumes"	"culture légumière"	"industriels, arbori"	"16355-16362"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=légumes"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"égumes industriels,"	"arboriculture"	"arboriculture"	", maraîchage, pépini"	"16376-16389"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture, skos-prefLabel=arboriculture, match=conj, form=arboriculture"
"BSV_GRANDES_CULTURES_2019_No24_cle0c9cf1"	"html"	"16828"	"els, arboriculture,"	"maraîchage"	"maraîchage"	", pépinière horticul"	"16391-16401"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, match=conj, form=maraîchage"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"R SUIVRE LE LIEN) :"	"Colza"	"colza"	": stade 8-9 feuille"	"953-958"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"gâts en parcelle de"	"colza"	"colza"	"et interculture / r"	"1176-1181"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, match=conj, form=colza"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"lture / repousses ."	"COLZA"	"colza"	"19 PARCELLES OBSERV"	"1212-1217"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"forte proportion de"	"colza"	"colza"	"est à un stade sens"	"1943-1948"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"rveillance pour les"	"colzas"	"colza"	"dans des parcelles"	"3172-3178"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"ns étalés) au stade"	"Rosette"	"mâche"	", 100% des parcelles"	"9088-9095"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maches, skos-prefLabel=mâche, form=Rosette"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"0% des parcelles de"	"colza"	"colza"	"sont au stade sensi"	"9119-9124"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"r Pucerons verts du"	"pêcher"	"pêcher"	"Cette semaine, 20 %"	"9603-9609"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pechers, skos-prefLabel=pêcher, form=pêcher"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"e pucerons verts du"	"pêcher"	"pêcher"	", observer minutieus"	"9983-9989"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pechers, skos-prefLabel=pêcher, form=pêcher"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"ble des feuilles du"	"colza"	"colza"	". A RETENIRStade de"	"10064-10069"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"roportion de petits"	"colzas"	"colza"	"dont le stade est i"	"10327-10333"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"E et 6 PARCELLES EN"	"ORGE"	"orge"	"D'HIVER OBSERVEES D"	"11096-11100"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges, skos-prefLabel=orge, form=ORGE"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"3% des parcelles de"	"blé tendre"	"blé tendre"	"signalent des pucer"	"11226-11236"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles_tendres, skos-prefLabel=blé tendre, form=blé tendre"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"3% des parcelles de"	"blé"	"blé"	"tendre signalent de"	"11226-11229"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"é).Les repousses de"	"céréales"	"céréale"	"et les graminées sa"	"11969-11977"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"3% des parcelles de"	"blé"	"blé"	"et 33% des parcelle"	"12368-12371"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"s 30% des parcelles"	"blé"	"blé"	"du réseau. Les nive"	"13367-13370"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"e, les parcelles de"	"colzas"	"colza"	"sont faiblement tou"	"14566-14572"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"parcelle. Pour les"	"céréales"	"céréale"	", sur les quelques p"	"14753-14761"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	", les arrachages de"	"betteraves"	"betterave"	"sont en cours et ce"	"15019-15029"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, match=conj, form=betteraves"
"BSV_GRANDES_CULTURES_2019_No36_cle02e122"	"html"	"17866"	"ours et ce sont les"	"blés"	"blé"	"de betteraves qui s"	"15059-15063"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blés"
